%The United States of America, Life tables (period 1x1), Total     Last modified: 21-Jul-2015, MPv5 (May07)
%
%  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  2004          90     0.16427  0.15180  0.50   20887    3171   19302    91336   4.37
  2004          91     0.18236  0.16712  0.50   17716    2961   16236    72034   4.07
  2004          92     0.20070  0.18240  0.50   14755    2691   13410    55798   3.78
  2004          93     0.22491  0.20217  0.50   12064    2439   10845    42389   3.51
  2004          94     0.24938  0.22173  0.50    9625    2134    8558    31544   3.28
  2004          95     0.26771  0.23610  0.50    7491    1769    6607    22986   3.07
  2004          96     0.29311  0.25565  0.50    5722    1463    4991    16379   2.86
  2004          97     0.31992  0.27580  0.50    4259    1175    3672    11389   2.67
  2004          98     0.34801  0.29643  0.50    3085     914    2627     7717   2.50
  2004          99     0.37724  0.31738  0.50    2170     689    1826     5089   2.34
  2004         100     0.40744  0.33848  0.50    1481     501    1231     3263   2.20
  2004         101     0.43839  0.35958  0.50     980     352     804     2033   2.07
  2004         102     0.46989  0.38049  0.50     628     239     508     1229   1.96
  2004         103     0.50166  0.40106  0.50     389     156     311      720   1.85
  2004         104     0.53347  0.42114  0.50     233      98     184      410   1.76
  2004         105     0.56505  0.44058  0.50     135      59     105      226   1.67
  2004         106     0.59615  0.45926  0.50      75      35      58      121   1.60
  2004         107     0.62654  0.47708  0.50      41      19      31       63   1.53
  2004         108     0.65599  0.49397  0.50      21      11      16       32   1.48
  2004         109     0.68432  0.50987  0.50      11       6       8       15   1.43
  2004         110+    0.71138  1.00000  1.41       5       5       7        7   1.41
  2005           0     0.00708  0.00703  0.07  100000     703   99345  7762812  77.63
  2005           1     0.00048  0.00048  0.50   99297      48   99273  7663467  77.18
  2005           2     0.00031  0.00031  0.50   99249      31   99233  7564195  76.21
  2005           3     0.00022  0.00022  0.50   99218      22   99207  7464961  75.24
  2005           4     0.00018  0.00018  0.50   99196      18   99187  7365754  74.25
  2005           5     0.00015  0.00015  0.50   99178      15   99170  7266568  73.27
  2005           6     0.00016  0.00016  0.50   99163      16   99155  7167397  72.28
  2005           7     0.00014  0.00014  0.50   99147      14   99140  7068243  71.29
  2005           8     0.00014  0.00014  0.50   99133      14   99126  6969103  70.30
  2005           9     0.00014  0.00014  0.50   99119      14   99112  6869977  69.31
  2005          10     0.00012  0.00012  0.50   99105      12   99099  6770865  68.32
  2005          11     0.00014  0.00014  0.50   99093      14   99086  6671765  67.33
  2005          12     0.00015  0.00015  0.50   99079      15   99071  6572679  66.34
  2005          13     0.00020  0.00020  0.50   99064      20   99054  6473608  65.35
  2005          14     0.00027  0.00027  0.50   99044      26   99031  6374554  64.36
  2005          15     0.00034  0.00034  0.50   99018      34   99001  6275522  63.38
  2005          16     0.00049  0.00049  0.50   98984      48   98960  6176521  62.40
  2005          17     0.00065  0.00065  0.50   98936      64   98904  6077562  61.43
  2005          18     0.00081  0.00081  0.50   98871      80   98831  5978658  60.47
  2005          19     0.00091  0.00091  0.50   98791      90   98746  5879827  59.52
  2005          20     0.00092  0.00092  0.50   98701      90   98656  5781081  58.57
  2005          21     0.00100  0.00100  0.50   98611      98   98562  5682425  57.62
  2005          22     0.00101  0.00101  0.50   98513      99   98463  5583863  56.68
  2005          23     0.00100  0.00100  0.50   98414      98   98364  5485400  55.74
  2005          24     0.00098  0.00098  0.50   98315      97   98267  5387035  54.79
  2005          25     0.00099  0.00099  0.50   98219      97   98170  5288769  53.85
  2005          26     0.00100  0.00100  0.50   98122      99   98072  5190598  52.90
  2005          27     0.00100  0.00100  0.50   98023      98   97974  5092526  51.95
  2005          28     0.00102  0.00102  0.50   97925      99   97875  4994552  51.00
  2005          29     0.00099  0.00099  0.50   97825      96   97777  4896677  50.06
  2005          30     0.00103  0.00103  0.50   97729     101   97678  4798900  49.10
  2005          31     0.00108  0.00108  0.50   97628     106   97575  4701222  48.15
  2005          32     0.00115  0.00115  0.50   97522     112   97466  4603647  47.21
  2005          33     0.00116  0.00116  0.50   97410     113   97354  4506181  46.26
  2005          34     0.00123  0.00123  0.50   97298     120   97238  4408827  45.31
  2005          35     0.00128  0.00128  0.50   97178     124   97116  4311589  44.37
  2005          36     0.00135  0.00135  0.50   97053     131   96988  4214474  43.42
  2005          37     0.00150  0.00150  0.50   96922     145   96850  4117486  42.48
  2005          38     0.00162  0.00162  0.50   96777     157   96699  4020636  41.55
  2005          39     0.00179  0.00178  0.50   96620     172   96534  3923938  40.61
  2005          40     0.00195  0.00195  0.50   96448     188   96354  3827404  39.68
  2005          41     0.00211  0.00211  0.50   96260     203   96159  3731049  38.76
  2005          42     0.00237  0.00237  0.50   96058     227   95944  3634891  37.84
  2005          43     0.00256  0.00255  0.50   95830     245   95708  3538947  36.93
  2005          44     0.00278  0.00278  0.50   95585     265   95453  3443239  36.02
  2005          45     0.00300  0.00299  0.50   95320     285   95178  3347786  35.12
  2005          46     0.00324  0.00323  0.50   95035     307   94881  3252609  34.23
  2005          47     0.00351  0.00350  0.50   94728     332   94562  3157727  33.33
  2005          48     0.00384  0.00383  0.50   94396     362   94215  3063165  32.45
  2005          49     0.00418  0.00417  0.50   94034     392   93838  2968950  31.57
  2005          50     0.00452  0.00451  0.50   93642     422   93431  2875112  30.70
  2005          51     0.00480  0.00479  0.50   93220     446   92997  2781681  29.84
  2005          52     0.00532  0.00530  0.50   92774     492   92528  2688684  28.98
  2005          53     0.00557  0.00555  0.50   92282     512   92026  2596156  28.13
  2005          54     0.00584  0.00582  0.50   91770     534   91502  2504130  27.29
  2005          55     0.00630  0.00628  0.50   91235     573   90949  2412628  26.44
  2005          56     0.00666  0.00664  0.50   90662     602   90361  2321679  25.61
  2005          57     0.00724  0.00721  0.50   90060     649   89736  2231318  24.78
  2005          58     0.00825  0.00821  0.50   89411     734   89044  2141582  23.95
  2005          59     0.00820  0.00817  0.50   88677     724   88315  2052538  23.15
  2005          60     0.00946  0.00941  0.50   87953     828   87539  1964224  22.33
  2005          61     0.01011  0.01005  0.50   87125     876   86687  1876685  21.54
  2005          62     0.01172  0.01165  0.50   86249    1005   85746  1789998  20.75
  2005          63     0.01217  0.01210  0.50   85244    1031   84728  1704252  19.99
  2005          64     0.01325  0.01317  0.50   84213    1109   83658  1619523  19.23
  2005          65     0.01414  0.01404  0.50   83104    1167   82521  1535865  18.48
  2005          66     0.01534  0.01522  0.50   81937    1247   81314  1453344  17.74
  2005          67     0.01692  0.01677  0.50   80690    1354   80013  1372031  17.00
  2005          68     0.01809  0.01793  0.50   79337    1422   78625  1292017  16.29
  2005          69     0.01973  0.01954  0.50   77914    1522   77153  1213392  15.57
  2005          70     0.02207  0.02183  0.50   76392    1667   75559  1136239  14.87
  2005          71     0.02367  0.02340  0.50   74725    1748   73851  1060680  14.19
  2005          72     0.02620  0.02586  0.50   72977    1887   72033   986829  13.52
  2005          73     0.02890  0.02849  0.50   71089    2025   70077   914796  12.87
  2005          74     0.03105  0.03058  0.50   69064    2112   68008   844720  12.23
  2005          75     0.03410  0.03353  0.50   66952    2245   65830   776711  11.60
  2005          76     0.03675  0.03609  0.50   64708    2335   63540   710881  10.99
  2005          77     0.04160  0.04075  0.50   62372    2542   61102   647341  10.38
  2005          78     0.04570  0.04468  0.50   59831    2673   58494   586240   9.80
  2005          79     0.04992  0.04870  0.50   57158    2784   55766   527746   9.23
  2005          80     0.05540  0.05390  0.50   54374    2931   52908   471980   8.68
  2005          81     0.06094  0.05913  0.50   51443    3042   49922   419071   8.15
  2005          82     0.06788  0.06565  0.50   48401    3177   46812   369149   7.63
  2005          83     0.07589  0.07312  0.50   45223    3307   43570   322337   7.13
  2005          84     0.08443  0.08101  0.50   41917    3396   40219   278767   6.65
  2005          85     0.09743  0.09290  0.50   38521    3579   36732   238548   6.19
  2005          86     0.10589  0.10056  0.50   34942    3514   33185   201816   5.78
  2005          87     0.11966  0.11291  0.50   31428    3549   29654   168631   5.37
  2005          88     0.13445  0.12598  0.50   27880    3512   26124   138977   4.98
  2005          89     0.14992  0.13946  0.50   24368    3398   22668   112853   4.63
  2005          90     0.16777  0.15478  0.50   20969    3246   19346    90184   4.30
  2005          91     0.18598  0.17016  0.50   17724    3016   16216    70838   4.00
  2005          92     0.20742  0.18793  0.50   14708    2764   13326    54622   3.71
  2005          93     0.22841  0.20500  0.50   11944    2448   10720    41297   3.46
  2005          94     0.25200  0.22380  0.50    9495    2125    8433    30577   3.22
  2005          95     0.27398  0.24097  0.50    7370    1776    6482    22144   3.00
  2005          96     0.30042  0.26119  0.50    5594    1461    4864    15662   2.80
  2005          97     0.32830  0.28201  0.50    4133    1166    3550    10798   2.61
  2005          98     0.35748  0.30327  0.50    2968     900    2518     7248   2.44
  2005          99     0.38781  0.32482  0.50    2068     672    1732     4731   2.29
  2005         100     0.41907  0.34647  0.50    1396     484    1154     2999   2.15
  2005         101     0.45105  0.36804  0.50     912     336     744     1845   2.02
  2005         102     0.48348  0.38935  0.50     577     224     464     1100   1.91
  2005         103     0.51609  0.41023  0.50     352     144     280      636   1.81
  2005         104     0.54861  0.43052  0.50     208      89     163      356   1.72
  2005         105     0.58077  0.45007  0.50     118      53      92      193   1.63
  2005         106     0.61229  0.46878  0.50      65      30      50      102   1.56
  2005         107     0.64293  0.48653  0.50      35      17      26       52   1.50
  2005         108     0.67249  0.50327  0.50      18       9      13       26   1.44
  2005         109     0.70076  0.51894  0.50       9       5       7       12   1.40
  2005         110+    0.72761  1.00000  1.37       4       4       6        6   1.37
  2006           0     0.00702  0.00698  0.07  100000     698   99350  7791567  77.92
  2006           1     0.00046  0.00046  0.50   99302      46   99279  7692217  77.46
  2006           2     0.00031  0.00031  0.50   99256      30   99241  7592938  76.50
